노선ID,노선명,노선이력ID,지역ID,노선유형,배차,첫차시간,막차시간,거리,요금,노선설명,운행여부,곡률도,일반첫차일시,당일막차일시,일반막차여부,막차차량ID,저상버스첫차일시,저상버스막차일시,저상버스막차여부,저상버스막차ID,노선약칭,운행종료시간,운행종료이용,사용여부,노선운행구분,최소배차,최대배차,최고속도,최저속도,평균속도,좌석표출여부,운행소요시간,종점대기시간,인가선수,예비차량건수,대표노선ID,도착정보생성유형(1:교차로/2:정류장),기점명(인가정보),종점명(인가정보),배차(토요일),배차(공휴일),첫차시간(토요일),첫차시간(공휴일),막차시간(토요일),막차시간(공휴일)
103900010,성동13,0,,2,23,0.0559,0.2320,10.3,0.0,성동13,1,1.703,20171027000000,20160601000000,,0,,20211222000000,,0,성동13,0.,0,1,0,20,25,0,0,0,0,60,0,3,0,0,1,옥수역7번출구,성수역3번출구,23,23,0.0559,0.0559,0.2310,0.2310
241312018,고양022B,523,241,8,30,0.055000,0.222500,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,고양022B,.,0,1,30,15,45,0,0,0,,0,0,0,0,0,1,덕은LH1단지.DMC한강숲중흥S클래,DMC해링턴플레이스,30,30,0.0550,0.0550,0.2135,0.2135
241007237,8153-1고양,523,241,8,140,0.063000,0.184000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,8153-1,.,0,1,43,70,210,0,0,0,,0,0,0,0,0,1,동서울터미널,동아방송대,0,0,0.0630,0.0630,0.1840,0.1840
105900003,동대문01,0,523,2,9,0.0600,0.2230,1.6,0.0,,1,1.21,20160601000000,20160601000000,,0,,20150730000000,,0,동대01,0.,0,1,0,8,15,0,0,0,0,25,0,5,0,0,1,회기역,경희의료원,10,13,0.0600,0.0600,0.2230,0.2230
117900001,금천05,0,523,2,11,0.0510,0.2342,9.6,0.0,,1,1.397,20190703000000,20160601000000,,0,,,,0,금천05,0.,0,1,0,6,25,0,0,0,0,45,0,8,0,0,1,독산한신아파트,가산디지털단지역,23,23,0.0510,0.0510,0.2342,0.2342
116900015,구로08,0,523,2,14,0.0545,0.2340,7.5,0.0,,1,2.366,20160601000000,20160601000000,,0,,,,0,구로08,0.2305,1,1,0,11,18,0,0,0,0,40,0,5,0,0,1,개봉역,오류역,16,16,0.0545,0.0545,0.2340,0.2340
103900002,성동08,0,523,2,11,0.0550,0.2340,10.0,0.0,,1,1.963,20160601000000,20160601000000,,0,20211227000000,20211227000000,,0,성동08,0.,0,1,0,8,12,0,0,0,0,75,0,9,1,0,1,금호역,시설관리공단,9,9,0.0550,0.0550,0.2340,0.2340
100100552,7739,0,523,4,12,0.0500,0.2320,19.0,0.0,,1,1.775,20190130000000,20190130000000,,0,20190130000000,20190130000000,,0,7739,.,0,1,0,11,26,0,0,0,1,0,0,0,0,0,1,은평공영차고지,서교가든,16,19,0.0500,0.0500,0.2320,0.2320
100100080,505,0,523,3,11,0.0410,0.2230,57.4,0.0,,1,1.715,20150717000000,20150717000000,,0,,20190122000000,,0,505,..,0,1,0,8,18,0,0,0,1,190,0,28,1,0,1,노온사동,서울역,13,17,0.0410,0.0410,0.2230,0.2230
122000001,4435,0,122,4,14,0.0410,0.2320,28.5,0.0,,1,2.634,20160601000000,20160601000000,,0,,,,0,4435,0.,0,1,0,11,18,0,0,0,1,144,0,15,1,0,1,개포동차고지,서초역,14,16,0.0410,0.0410,0.2320,0.2320
120900001,동작13,0,523,2,14,0.0600,0.2300,13.9,0.0,,1,1.988,20160601000000,20160601000000,,0,20240919000000,,,0,동작13,0.,0,1,0,12,17,0,0,0,1,85,0,11,0,0,1,봉천고개,대방역,15,15,0.0600,0.0600,0.2300,0.2300
120900006,관악07,0,,2,10,0.0530,0.2340,2.1,0.0,,1,1.484,20160601000000,20160601000000,,0,,,,0,관악07,0.,0,1,0,8,12,0,0,0,0,15,0,2,0,0,1,청림동푸르지오아파트121,서울대입구역,10,10,0.0530,0.0530,0.2340,0.2340
108900012,강북12,0,523,2,10,0.0548,0.2359,5.7,0.0,,1,1.996,20160601000000,20160601000000,,0,,,,0,강북12,0.,2,1,0,2,22,0,0,0,0,39,0,4,0,0,1,SK북한산시티아파트,현대백화점별관.성북우체국,10,13,0.0548,0.0548,0.2359,0.2359
112000001,8777,0,113,4,23,0.1000,0.2000,10.5,0.0,,1,3.003,,,,0,,,,0,8777,..,0,1,0,20,25,0,0,0,1,50,15,2,0,0,1,난지캠핑장,월드컵경기장남측,28,28,0.1000,0.1000,0.2000,0.2000
119900012,동작14,0,523,2,21,0.0600,0.2320,6.2,0.0,,1,1.228,20160601000000,20160601000000,,0,,,,0,동작14,0.,0,1,0,19,30,0,0,0,0,40,0,3,0,0,1,달마사,사랑의병원,21,28,0.0600,0.1100,0.2320,0.2100
100100358,7727,0,523,4,12,0.0430,0.2250,60.96,0.0,연세로 우회 (금 14:00~ 일 22:00),1,1.377,20150717000000,20150717000000,0,0,,,,0,7727,..,0,1,0,9,15,0,0,0,1,200,0,22,1,0,1,설문동,신촌,14,15,0.0430,0.0430,0.2250,0.2250
100100496,333,0,123,3,11,0.0400,0.2300,46.5,0.0,,1,4.367,20240913000000,20240913000000,,0,,20200213000000,,0,333,..,0,1,0,9,15,0,0,0,1,228,30,28,1,0,1,복정역환승센터,올림픽공원,12,13,0.0400,0.0400,0.2300,0.2300
100100517,6030,0,523,1,85,0.0430,0.2000,160.0,0.0,BASIC,1,0.0,20151110043000,20151110202000,,0,20200207000000,,,0,6030,0.,0,1,0,80,90,0,0,0,0,210,0,4,0,0,1,한남동,인천국제공항,86,86,0.0430,0.0430,0.2000,0.2000
123000014,6500,0,,1,167,0.0400,0.1725,173.0,0.0,,1,0.0,,,,0,,,,0,6500,0.,0,1,0,60,257,0,0,0,0,240,0,3,0,0,1,강남우체국,인천공항T2,167,167,0.0400,0.0400,0.1725,0.1725
100100550,662,0,523,3,12,0.0400,0.2310,36.99,0.0,,1,1.761,20150717000000,20150717000000,,0,,20150717000000,,0,662,..,0,1,0,9,15,0,0,0,1,150,0,17,1,0,1,외발산동기점,여의나루역,14,14,0.0400,0.0400,0.2310,0.2310
100100392,9408,0,523,6,15,0.0400,0.2240,66.0,0.0,,1,1.668,20150717000000,20150717000000,,0,,,,0,9408,0.,0,1,0,10,18,0,0,0,2,220,0,18,1,0,1,분당구.구미동,고속터미널,14,17,0.0400,0.0400,0.2240,0.2240
100100261,5525,1,523,4,17,0.0450,0.2320,15.75,0.0,,1,1.528,20150717000000,20150717000000,0,0,,20150717000000,,0,5525,..,0,1,0,14,27,0,0,0,1,70,0,7,1,0,1,시흥동,보라매공원,20,24,0.0450,0.0450,0.2320,0.2320
124000015,N6001,0,523,1,55,-1.2300,0.0320,125.0,0.0,첫차시간에 - 값 붙여야하는 노선,1,1.352,,,,0,,,,0,N6001,..,2,1,0,50,55,0,0,0,0,0,0,3,0,0,1,인천공항T1,서울역,58,58,-1.2300,-1.2300,0.0320,0.0320
100100014,109,0,523,3,12,0.0427,0.2320,28.164,0.0,,1,1.36,20150717000000,20150717000000,,0,,,,0,109,0.,0,1,0,12,18,0,0,0,1,120,0,14,0,0,1,우이동,광화문,14,16,0.0427,0.0427,0.2320,0.2320
124000010,8331,0,523,4,11,0.0720,0.0920,5.5,0.0,,1,1.336,20150717000000,20150717000000,,0,20201127000000,,,0,8331,..,0,1,0,9,12,0,0,0,1,0,0,9,0,0,1,마천동사거리,잠실역8번,11,11,0.0720,0.0720,0.0920,0.0920
108900002,강북02,0,523,2,8,0.0530,0.2345,5.2,0.0,,1,1.374,20160601000000,20190426000000,,0,,,,0,강북02,0.,2,1,0,6,12,0,0,0,0,38,0,7,0,0,1,새마을연수원,수유역,10,10,0.0530,0.0530,0.2345,0.2345
100100198,2221,0,523,4,13,0.0430,0.2315,24.4,0.0,,1,1.921,20150717000000,20150717000000,,0,20151125000000,20190222000000,,0,2221,..,0,1,0,6,18,0,0,0,1,106,0,20,1,0,1,자양동,신설동,15,18,0.0430,0.0430,0.2315,0.2315
222000208,105-2남양주,523,222,8,30,0.0630,0.1800,0.0,0.0,정보없음,0,0.0,,,,0,,,,0,105-2,0.,0,0,0,15,45,0,0,0,,0,0,0,0,0,1,엠타워.단우타워,당고개역,30,30,0.0630,0.0630,0.1800,0.1800
228000404,P9211(출근)용인,523,228,8,0,0.0640,0.0650,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9211출,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,마북동.현대연수원.한국미술관,명동입구,0,0,0.0630,0.0630,0.0650,0.0650
228000405,P9211(퇴근)용인,523,228,8,0,0.1840,0.1900,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9211퇴,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,서울시청,마북동.현대연수원.한국미술관,0,0,0.1840,0.1840,0.1900,0.1900
241461015,김포16A,523,241,8,10,0.064000,0.073000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,김포16A,,,1,30,5,15,0,0,0,,0,0,0,0,0,1,동일하이빌,개화역광역환승센터,0,0,,,,
222000209,M2352남양주,523,222,8,25,0.053500,0.230000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,M2352,,,1,14,13,38,0,0,0,,0,0,0,0,0,1,호평동차고지(경유),잠실광역환승센터,0,0,,,,
233000355,P9110(출근)화성,523,233,8,0,0.0640,0.0710,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9110출,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,수원아이파크시티.선일초교,서울역버스환승센터,0,0,0.0000,0.0000,0.0000,0.0000
233000356,P9110(퇴근)화성,523,233,8,0,0.1810,0.1910,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9110퇴,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,서울역버스환승센터,선일초등학교,0,0,0.0000,0.0000,0.0000,0.0000
234001709,P9243(출근)광주,523,234,8,0,0.0700,0.0730,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9243출,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,흥덕중심상업지구,잠실역.롯데월드몰,0,0,0.0700,0.0700,0.0700,0.0700
234001710,P9243(퇴근)광주,523,234,8,0,0.1815,0.1845,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9243퇴,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,잠실역.잠실대교.남단,흥덕중심상업지구,0,0,0.1815,0.1815,0.1815,0.1815
234001712,P9401(퇴근)광주,523,234,8,30,0.1830,0.1900,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9401퇴,0.,0,1,0,15,45,0,0,0,,0,0,0,0,0,1,건대입구역사거리.건대병원,민락중학교,30,30,0.1830,0.1830,0.1900,0.1900
234001713,P9402(출근)광주,523,234,8,30,0.0700,0.0730,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9402출,0.,0,1,0,15,45,0,0,0,,0,0,0,0,0,1,송산초교.상가단지,건대입구역사거리.건대병원,30,30,0.0630,0.0630,0.0700,0.0700
234001714,P9402(퇴근)광주,523,234,8,30,0.1830,0.1900,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9402퇴,0.,0,1,0,15,45,0,0,0,,0,0,0,0,0,1,건대입구역사거리.건대병원,송산초교.상가단지,30,30,0.1830,0.1830,0.1900,0.1900
234001715,P9404(출근)광주,523,234,8,30,0.0700,0.0730,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9404(출근),0.,0,1,0,15,45,0,0,0,,0,0,0,0,0,1,정음마을고산2단지.고산종합사회,건대입구역사거리.건대병원,0,0,0.0000,0.0000,0.0000,0.0000
234001716,P9404(퇴근)광주,523,234,8,30,0.1830,0.1900,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9404(퇴근),0.,0,1,0,15,45,0,0,0,,0,0,0,0,0,1,건대입구역사거리.건대병원,정음마을고산2단지.고산종합사회,0,0,0.0000,0.0000,0.0000,0.0000
234001717,P9403(출근)광주,523,234,8,30,0.0630,0.0700,0.0,0.0,2021.11.15 폐지,0,0.0,,,,0,,,,0,P9403출,0.,0,0,0,15,45,0,0,0,,0,0,0,0,0,2,송산초교.상가단지,창동역동측(도봉방면),30,30,0.0630,0.0630,0.0700,0.0700
234001711,P9401(출근)광주,523,234,8,30,0.0700,0.0730,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9401출,0.,0,1,0,15,45,0,0,0,,0,0,0,0,0,1,민락중학교,건대입구역사거리.건대병원,30,30,0.0630,0.0630,0.0700,0.0700
234001718,P9403(퇴근)광주,523,234,8,30,0.1830,0.1900,0.0,0.0,2021.11.15. 폐지,0,0.0,,,,0,,,,0,P9403퇴,0.,0,0,0,15,45,0,0,0,,0,0,0,0,0,2,창동역동측(도봉방면),송산초교.상가단지,30,30,0.1830,0.1830,0.1900,0.1900
229000268,M7154파주,523,229,8,25,0.0530,0.2350,0.0,0.0,정보없음,0,0.0,,,,0,,,,0,M7154,.,0,0,0,13,38,0,0,0,,0,0,0,0,0,1,교하차고지(경유),광화문.광화문빌딩,0,0,0.0000,0.0000,0.0000,0.0000
232000119,11김포,523,232,8,50,0.0700,0.2200,0.0,0.0,정보없음,0,0.0,,,,0,,,,0,11,0.,0,0,0,25,75,0,0,0,,0,0,0,0,0,2,힐스테이트리버시티1단지정문,개화역광역환승센터,50,50,0.0700,0.0700,0.2200,0.2200
100100276,5619,0,523,4,11,0.0430,0.2330,18.77,0.0,,1,1.434,20150717000000,20150717000000,,0,,20150717000000,,0,5619,..,0,1,0,8,15,0,0,0,1,84,0,13,1,0,1,시흥동,신도림역,13,13,0.0430,0.0430,0.2330,0.2330
233000366,P9541(출근)화성,523,233,8,0,0.0628,0.0648,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9541출,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,이마트,사당역3번출구,0,0,0.0640,0.0640,0.0700,0.0700
233000367,P9541(퇴근)화성,523,233,8,0,0.1830,0.1850,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9541퇴,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,사당역14번출구,이마트,0,0,0.1830,0.1830,0.1850,0.1850
227000047,33하남,523,227,8,30,0.060000,0.214000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,33,,,1,13,15,45,0,0,0,,0,0,0,0,0,1,감일교차로,위례호반써밋.힐스테이트센트럴,0,0,,,,
204000029,200성남,523,204,8,65,0.050000,0.220000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,200,,,1,13,33,98,0,0,0,,0,0,0,0,0,1,도촌동행정복지센터,거여역5번출구,0,0,,,,
168000044,67인천,523,168,7,44,0.0500,0.2240,0.0,0.0,2023.06.09. 폐선,0,0.0,,,,0,,,,0,67,.,0,0,0,22,66,0,0,0,,0,0,0,0,0,1,원당중고등학교,송정역,44,44,0.0500,0.0500,0.2240,0.2240
216000089,6501안산,523,216,8,50,0.052000,0.230000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,6501,,,1,11,25,75,0,0,0,,0,0,0,0,0,1,시흥능곡역2번출구,사당역3번출구,0,0,,,,
233000371,P9601(출근)화성,523,233,8,0,0.0630,0.0630,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9601출,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,회암초교.옥정3단지.디에트르에,양재역.서초문화예술회관,0,0,0.0630,0.0630,0.0630,0.0630
233000372,P9601(퇴근)화성,523,233,8,0,0.1830,0.1830,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9601퇴,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,양재역,청담역.경기고교,0,0,0.1830,0.1830,0.1830,0.1830
233000373,P9602(출근)화성,523,233,8,0,0.0610,0.0610,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9602출,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,회암초교.옥정3단지.디에트르에,e편한세상19단지후문,0,0,0.0610,0.0610,0.0610,0.0610
233000375,P9701(출근)화성,523,233,8,0,0.0640,0.0700,0.0,0.0,정보없음,1,0.0,,,,0,20240629000000,20240629000000,,0,P9701출,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,지행역3번출구,잠실광역환승센터,0,0,0.0000,0.0000,0.0000,0.0000
233000376,P9701(퇴근)동두천,523,233,8,0,0.1830,0.1900,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,P9701퇴,0.,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,잠실광역환승센터,지행역3번출구,0,0,0.1830,0.1830,0.1900,0.1900
235000115,1101양주,523,235,8,60,0.050000,0.225000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,1101,,,1,11,30,90,0,0,0,,0,0,0,0,0,1,덕정차고지(미정차),서울역버스환승센터,0,0,,,,
228000412,M4455용인,523,228,8,40,0.053000,0.230000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,M4455,,,1,14,20,60,0,0,0,,0,0,0,0,0,1,초당역(경유),서초동예술의전당,0,0,,,,
228000413,4101용인,523,228,8,60,0.050000,0.232000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,4101,0.,0,1,11,30,90,0,0,0,,0,0,0,0,0,1,한숲3단지,숭례문,45,45,0.0500,0.0500,0.2320,0.2320
108900001,강북11,0,,2,11,0.0530,1.0000,16.5,0.0,,1,2.148,20160601000000,20160601000000,,0,,,,0,강북11,0.2315,3,1,0,10,12,0,0,0,1,64,0,8,0,0,1,미아사거리역.빅토리아호텔,수유역.강북구청,12,12,0.0530,0.0530,1.0000,1.0000
100100137,1119,0,523,4,8,0.0440,0.2335,20.73,0.0,,1,2.481,20200108000000,20150717000000,,0,,20200914000000,,0,1119,..,0,1,0,6,12,0,0,0,1,98,0,20,0,0,1,강북청소년수련관,녹천역,10,10,0.0440,0.0440,0.2335,0.2335
111900006,은평07,0,523,2,11,0.0600,0.2355,3.6,0.0,,1,2.669,20160601000000,20180601000000,,0,,,,0,은평07,0.,0,1,0,7,15,0,0,0,0,30,0,3,0,0,1,삼성래미안아파트,불광역,13,13,0.0600,0.0600,0.2355,0.2355
100100300,6620,0,523,4,15,0.0500,0.2330,25.12,900.0,BASIC,1,1.936,20150717000000,20150717000000,,0,,,,0,6620,0.,0,1,0,13,19,0,0,0,1,109,0,9,0,0,1,양천공영차고지,당산역,18,18,0.0500,0.0500,0.2330,0.2330
111900001,은평03,0,523,2,11,0.0550,0.2355,3.2,0.0,,0,1.298,20160601000000,20160601000000,,0,,,,0,은평03,0.,0,0,0,7,15,0,0,0,0,30,0,6,0,0,1,건영아파트,연신내역,12,12,0.0550,0.0550,0.2355,0.2355
100100076,500,0,523,3,9,0.0400,0.2300,44.1,0.0,,1,1.386,20150717000000,20150717000000,,0,20151125000000,20150717000000,,0,500,0.,0,1,0,7,15,0,0,0,1,0,0,0,0,0,1,석수역,을지로입구,11,14,0.0400,0.0400,0.2300,0.2300
100100407,240,0,523,3,13,0.0400,0.2250,41.8,0.0,,1,1.661,20150717000000,20150717000000,,0,20191106000000,20150717000000,,0,240,..,0,1,0,10,18,0,0,0,1,200,0,22,1,0,1,중랑공영차고지,신사역사거리,17,17,0.0400,0.0400,0.2250,0.2250
100100290,6411,0,116,4,12,0.0345,0.2215,54.8,900.0,BASIC,1,1.555,20160601000000,20160601000000,,0,,,,0,6411,0.,0,1,0,9,19,0,0,0,1,250,0,27,1,0,1,신정동,선릉역,15,17,0.0345,0.0345,0.2215,0.2215
124900002,강동01,0,,2,16,0.0520,0.2240,27.0,0.0,,1,1.786,20190321000000,20190321000000,,0,,,,0,강동01,0.,2,1,0,13,22,0,0,0,1,138,0,13,1,0,1,고덕풍경채어바니티,강변역,20,21,0.0520,0.0520,0.2240,0.2240
113900012,마포06,0,,2,10,0.0600,1.0006,7.5,0.0,,1,2.077,20160601000000,20160601000000,,0,,,,0,마포06,1.,0,1,0,8,12,0,0,0,0,50,0,9,0,0,1,홍대입구역,영보웨딩홀,11,11,0.0600,0.0600,1.0006,1.0006
100100075,472,0,523,3,9,0.0410,0.2320,39.65,0.0,연세로 우회 (금 14:00~ 일 22:00),1,1.361,20150717000000,20150717000000,,0,,20150717000000,,0,472,0.,0,1,0,6,13,0,0,0,1,170,0,31,1,0,1,개포동차고지,신촌로타리,10,10,0.0410,0.0410,0.2320,0.2320
100100088,603,0,114,3,10,0.0420,0.2300,35.9,0.0,,1,1.324,20150820000000,20150717000000,0,0,,20150717000000,,0,603,..,0,1,0,6,15,0,0,0,1,0,0,21,2,0,1,신월동,시청,13,14,0.0420,0.0420,0.2300,0.2300
115000009,N6002,0,523,1,200,-1.2330,0.0240,140.0,0.0,첫차시간에 - 값 붙여야하는 노선,1,1.522,,,,0,,20240103000000,,0,N6002,0.,0,1,0,200,200,0,0,0,,0,0,1,0,0,1,고속터미널서울역,인천공항(T2),200,200,-1.2330,-1.2330,0.0240,0.0240
100100085,600,0,523,3,8,0.0400,0.2330,38.0,0.0,,1,1.216,20150717000000,20150717000000,,0,20151125000000,20150717000000,,0,600,0.,0,1,0,7,12,0,0,0,1,0,0,0,0,0,1,온수동,광화문,10,11,0.0400,0.0400,0.2330,0.2330
100100051,301,0,523,3,7,0.0400,0.2230,48.15,0.0,,1,1.411,20240816000000,20200423000000,0,0,,20150717000000,,0,301,..,0,1,0,5,10,0,0,0,1,215,0,42,1,0,1,장지공영차고지,혜화동,9,9,0.0400,0.0400,0.2230,0.2230
100100592,N16,0,523,3,25,-1.2350,0.0345,76.1,0.0,BASIC,1,1.304,20160601000000,20160601000000,,0,20171208000000,20170712000000,,0,N16,0.0220,3,1,0,20,30,0,7,2,1,260,0,0,0,0,1,도봉차고지,온수동차고지,25,25,-1.2350,-1.2350,0.0345,0.0345
100100206,2235,0,523,4,13,0.0530,0.2330,14.7,0.0,BASIC,0,0.0,20150717053000,20150717233000,,0,,,,0,2235,0.,0,0,0,9,16,0,0,0,1,0,0,0,0,0,1,중랑공영차고지,신이문역,14,15,0.0530,0.0530,0.2330,0.2330
115900003,강서02,0,,2,25,0.0600,0.2300,8.1,0.0,,1,1.645,20150720000000,20150721000000,,0,,,,0,강서02,0.,0,1,0,25,25,0,0,0,1,50,5,1,0,0,1,남부시장,남부시장,25,25,0.0600,0.0600,0.2300,0.2300
119900011,동작11,0,523,2,21,0.0600,0.2250,7.0,0.0,,1,2.201,20160601000000,20160601000000,,0,20240308000000,,,0,동작11,0.,0,1,0,18,23,0,0,0,0,50,0,6,0,0,1,사자암,노량진역,21,21,0.0600,0.0600,0.2250,0.2250
119900019,동작09,0,523,2,8,0.0600,0.2330,3.9,0.0,,1,1.686,20160601000000,20160601000000,,0,,,,0,동작09,0.,0,1,0,6,10,0,0,0,0,30,0,7,0,0,1,사당3동주민센터,사당역,9,9,0.0600,0.0600,0.2330,0.2330
100100211,2415,0,523,4,16,0.0430,0.2320,25.2,0.0,,1,2.865,20150717000000,20150717000000,,0,20151125000000,,,0,2415,.,0,1,0,6,16,0,0,0,1,110,0,20,0,0,1,자양동,대치동,16,16,0.0430,0.0430,0.2320,0.2320
100100286,5712,0,523,4,9,0.0430,0.2230,43.5,900.0,BASIC,1,2.395,20150717000000,20190201000000,,0,,,,0,5712,0.,0,1,0,7,12,0,0,0,1,190,0,26,0,0,1,가산동기점,홍대입구역,10,11,0.0430,0.0430,0.2230,0.2230
100100022,143,0,523,3,6,0.0400,0.2210,62.2,0.0,,1,1.834,20150717000000,20150717000000,,0,20190222000000,20190222000000,,0,143,..,0,1,0,4,10,0,0,0,1,230,0,50,1,0,1,정릉,개포동,10,10,0.0400,0.0400,0.2210,0.2210
100100107,704,0,523,3,16,0.0400,0.2230,60.0,0.0,,1,1.218,20150717000000,20150717000000,,0,,20190831000000,,0,704,0.,0,1,0,10,25,0,0,0,1,173,0,17,1,0,1,진관차고지,서울역환승센터,16,19,0.0400,0.0400,0.2230,0.2230
224000066,5601시흥,523,224,8,25,0.052000,0.222000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,5601,,,1,13,13,38,0,0,0,,0,0,0,0,0,1,능곡공영차고지,금천구종합청사.금천구청역,0,0,,,,
241236007,의정부01,523,241,8,17,0.0530,0.2230,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,의정01,0.,0,1,0,9,26,0,0,0,,0,0,0,0,0,1,활기체육공원.우미린아파트앞,수락터미널,17,17,0.0530,0.0530,0.2230,0.2230
232000139,6701김포,523,232,8,120,0.043000,0.230000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,6701,,,1,11,60,180,0,0,0,,0,0,0,0,0,1,홈플러스.산림조합,상암DMC홍보관.YTN,0,0,,,,
229000281,M7154파주,523,229,8,45,0.053000,0.235000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,M7154,,,1,14,23,68,0,0,0,,0,0,0,0,0,1,교하차고지(경유),광화문.광화문빌딩,0,0,,,,
218000158,M7731고양,523,218,8,14,0.050000,1.003000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,M7731,,,1,14,7,21,0,0,0,,0,0,0,0,0,1,하이파크시티3.5단지,공덕역1번출구,0,0,,,,
218000151,3800고양,523,218,8,50,0.0500,0.2240,0.0,0.0,정보없음,0,0.0,,,,0,,,,0,3800,.,0,0,0,25,75,0,0,0,,0,0,0,0,0,1,고양공영차고지,경기도청북부청사,50,50,0.0500,0.0500,0.2240,0.2240
228000427,5600(급행)용인,523,228,8,0,0.064000,0.075000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,5600(급행),,,1,11,0,0,0,0,0,,0,0,0,0,0,1,용인터미널,테크노마트앞.강변역,0,0,,,,
228000428,5001-1(급행)용인,523,228,8,0,0.064500,0.074000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,5001-1(급행),,,1,11,0,0,0,0,0,,0,0,0,0,0,1,삼가역.두산위브,신논현역.주류성빌딩,0,0,,,,
218000155,M7119고양,523,218,8,20,0.043000,0.233000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,M7119,,,1,14,10,30,0,0,0,,0,0,0,0,0,1,위시티3.4단지,숭례문,0,0,,,,
166000021,9731인천,523,166,7,40,0.0430,0.2230,0.0,0.0,,1,0.0,,,,0,,,,0,9731,.,0,1,0,30,40,0,0,0,,0,0,0,0,0,1,왕길동,마곡나루역1번출구,40,40,0.0430,0.0430,0.2230,0.2230
111900010,은평10,0,,2,18,0.0600,0.2330,4.4,0.0,,1,4.407,20160601000000,20160601000000,,0,,,,0,은평10,0.2325,1,1,0,15,25,0,0,0,0,27,0,3,1,0,1,숭실고등학교,보람슈퍼,25,25,0.0600,0.0600,0.2300,0.2300
233000397,8155(예약)화성,523,233,8,0,0.0810,1.0000,0.0,0.0,정보없음,1,0.0,,,,0,,,,0,8155예,..,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,발안초등학교,사당역,0,0,0.0000,0.0000,0.0000,0.0000
100100031,152,0,523,3,7,0.0400,0.2200,64.43,0.0,,1,1.371,20150717000000,20200217000000,,0,20200217000000,20150717000000,,0,152,..,0,1,0,5,12,0,0,0,1,260,0,51,2,0,1,화계사,삼막사사거리,11,11,0.0400,0.0400,0.2200,0.2200
100100253,5516,0,523,4,8,0.0500,0.2300,23.8,900.0,BASIC,1,3.159,20150717000000,20150717000000,,0,,,,0,5516,..,0,1,0,7,11,0,0,0,1,0,0,19,0,0,1,신림2동차고지,노량진역,10,10,0.0500,0.0500,0.2300,0.2300
100100353,7722,0,523,4,12,0.0430,0.2350,19.28,0.0,,1,1.674,20150717000000,20150717000000,,0,,,,0,7722,..,0,1,0,9,15,0,0,0,1,88,0,12,0,0,1,진관공영차고지,녹번역,13,13,0.0430,0.0430,0.2350,0.2350
